Name,Brand,SKU,MPN,base_price,MSRP,Image
"48"" Sealed Burner Gas Range - VGR7482 Viking 7 Series",Viking,VGR74828BSS,VGR74828BSS,16299.00,17439.0,https://images.webfronts.com/cache/frqyuknrlfrs.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Sealed Burner Gas Range - VGR7482 Viking 7 Series",Viking,VGR74828BSSLP,VGR74828BSSLP,16299.00,17439.0,https://images.webfronts.com/cache/frqyuknrlfrs.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Professional Range All Gas SS",Bertazzoni,PRO486BTFGMXTLP,PRO486BTFGMXTLP,16590.00,,https://images.webfronts.com/cache/meujnnuibfam.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
48 inch All-Gas Range 6 Brass Burners and Griddle Stainless Steel,Bertazzoni,PRO486BTFGMXT,PRO486BTFGMXT,16590.00,,https://images.webfronts.com/cache/mefcihbwywjn.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"Master 48"" Range All Gas SS",Bertazzoni,MAS486BTFGMXTLP,MAS486BTFGMXTLP,16590.00,,https://images.webfronts.com/cache/meaamautnwmc.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
48-inch Dual-Fuel Pro Range with Sous Vide and Induction,Signature Kitchen Suite,SKSDR480SIS,SKSDR480SIS,17199.00,,https://images.webfronts.com/cache/frdpcpsxylyw.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Sealed Burner Gas Range - VGR7482 Viking 7 Series",Viking,VGR74826GSS,VGR74826GSS,17499.00,18719.0,https://images.webfronts.com/cache/frcegeowrnpx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Sealed Burner Gas Range - VGR7482 Viking 7 Series",Viking,VGR74826GSSLP,VGR74826GSSLP,17499.00,18719.0,https://images.webfronts.com/cache/frcegeowrnpx.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" 5-Burner Dual Fuel Range with 12"" Griddle, Steeletto",Hestan,KRD485GDSTEELETTO,KRD485GDSTEELETTO,17969.00,,https://images.webfronts.com/cache/frslpihztkbt.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48 inch Dual Fuel Range, 6 Brass Burners and Griddle, Electric Self-Clean Oven Stainless Steel",Bertazzoni,PRO486BTFEPXT,PRO486BTFEPXT,18020.00,,https://images.webfronts.com/cache/meacxgysovln.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"36"" Dual Fuel Range - VDR7362 Viking 7 Series",Viking,VDR73624GSS,VDR73624GSS,18049.00,19309.0,https://images.webfronts.com/cache/frqpixboyfux.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36"" Dual Fuel Range - VDR7362 Viking 7 Series",Viking,VDR73624GSSLP,VDR73624GSSLP,18049.00,19309.0,https://images.webfronts.com/cache/frqpixboyfux.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" 4-Burner Dual Fuel Range with 24"" Griddle, Steeletto",Hestan,KRD484GDSTEELETTO,KRD484GDSTEELETTO,18609.00,,https://images.webfronts.com/cache/frysrayhojuh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
PRD48WISGU Dual Fuel Professional Range 48'' Pro Grand® Commercial Depth,Thermador,PRD48WISGU,PRD48WISGU,19149.00,21099.0,https://images.webfronts.com/cache/frxfrfjofrey.webp?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"48"" Dual Fuel Range - VDR7482 Viking 7 Series",Viking,VDR74828BSS,VDR74828BSS,19299.00,20649.0,https://images.webfronts.com/cache/frxjjljqqvtb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR7482 Viking 7 Series",Viking,VDR74828BSSLP,VDR74828BSSLP,19299.00,20649.0,https://images.webfronts.com/cache/frxjjljqqvtb.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"60"" Gas Range - VGR560 Viking 5 Series",Viking,VGR5606GQSS,VGR5606GQSS,19529.00,20899.0,https://images.webfronts.com/cache/frtijdmvenqw.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"60"" Gas Range - VGR560 Viking 5 Series",Viking,VGR5606GQSSLP,VGR5606GQSSLP,19529.00,20899.0,https://images.webfronts.com/cache/frtijdmvenqw.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"36""W. Tuscany Range - TVDR361",Viking,TVDR3614BCS,TVDR3614BCS,19799.00,21199.0,https://images.webfronts.com/cache/frimwpjmwvmk.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR7482 Viking 7 Series",Viking,VDR74826GSS,VDR74826GSS,21099.00,22579.0,https://images.webfronts.com/cache/frtnounpemmh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48"" Dual Fuel Range - VDR7482 Viking 7 Series",Viking,VDR74826GSSLP,VDR74826GSSLP,21099.00,22579.0,https://images.webfronts.com/cache/frtnounpemmh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
48 inch All-Gas Range 6 Brass Burner and Griddle Stainless Steel,Bertazzoni,HER486BTFGMXT,HER486BTFGMXT,22440.00,,https://images.webfronts.com/cache/meawagttufoh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48""W. Tuscany Range - TVDR481",Viking,TVDR4816BCS,TVDR4816BCS,23299.00,24939.0,https://images.webfronts.com/cache/frnhfebbcyux.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48 inch Dual Fuel Range, 6 Brass Burners and Griddle, Electric Self-Clean Oven Stainless Steel",Bertazzoni,HER486BTFEPXT,HER486BTFEPXT,24050.00,,https://images.webfronts.com/cache/memeflwwauxj.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48""W. Tuscany Range - TVDR481",Viking,TVDR4814GDG,TVDR4814GDG,24999.00,26749.0,https://images.webfronts.com/cache/frikcxwznlyt.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"48""W. Tuscany Range - TVDR481",Viking,TVDR4814ISB,TVDR4814ISB,24999.00,26749.0,https://images.webfronts.com/cache/frcgwuvvwjgn.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"60"" Dual Fuel Range - VDR560 Viking 5 Series",Viking,VDR5606GQSS,VDR5606GQSS,25229.00,26999.0,https://images.webfronts.com/cache/frkidqknncmp.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"60"" Dual Fuel Range - VDR560 Viking 5 Series",Viking,VDR5606GQSSLP,VDR5606GQSSLP,25229.00,26999.0,https://images.webfronts.com/cache/frkidqknncmp.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"66""W. Tuscany Range - TVDR661",Viking,TVDR6618BCS,TVDR6618BCS,30399.00,32529.0,https://images.webfronts.com/cache/fravpukrrweh.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100/cmpr_99
"66""W. Tuscany Range - TVDR661",Viking,TVDR6616IDG,TVDR6616IDG,31899.00,34139.0,https://images.webfronts.com/cache/frmjpqebfqva.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
"66""W. Tuscany Range - TVDR661",Viking,TVDR6616GSB,TVDR6616GSB,31899.00,34139.0,https://images.webfronts.com/cache/frsslcfjvvun.jpg?imgeng=/w_1920/h_1920/m_letterbox_ffffff_100
